Palavra,N
thoughtlessness,2
parent,29
intimacy,16
competitorship,1
prated,3
impeached,2
confident,40
appears,47
insisting,12
incurable,1
heed,2
inducing,1
uniform,18
tatters,3
sayest,50
ac,1
devotions,7
loos,1
severely,28
restrain,18
stray,4
scholar,7
meridian,6
house,759
impolitic,4
premise,1
guns,3
luctus,2
subtle,6
arthur,3
am,2613
averment,3
dialect,10
clinched,1
proceed,118
bred,10
invoke,5
robbers,5
various,30
enforces,2
secrets,20
obliger,2
seeks,8
quaint,2
gladdened,3
remoter,2
mighty,44
progeny,2
stepping,21
exerting,4
ardently,9
territories,4
hannibal,4
sheriff,3
aforehand,8
attributing,5
sheep,4
parade,20
sigh,39
lamentation,4
sauciness,5
discipline,3
bashfully,4
doting,3
primness,3
worthiest,5
acceptance,30
recommend,21
compare,13
insensibly,4
forbears,2
whispering,22
smites,1
noted,22
lack,7
loses,1
accession,4
composition,12
viiii,1
accordance,18
economy,12
appropriated,7
grievously,10
intentionally,2
chevalier,14
amblings,1
water,46
blockhead,4
tapped,7
unites,1
blushing,8
acknowledging,11
em,8
couteau,1
exchange,9
directly,100
comprehend,4
sambre,1
starch,1
fondly,2
condemn,32
complaisance,24
zanies,1
mothers,21
tommys,1
circumference,1
cropsick,1
unhappier,4
nobleman,7
tyrannical,5
canvassing,1
edge,22
detested,12
july,86
magnifying,4
references,20
promisedst,1
sands,1
congenial,1
slowness,2
fairly,38
obligingness,14
infected,3
glowing,14
glows,6
upright,7
sufficiency,2
elsewhere,17
confirm,53
disturbances,1
ado,10
admirers,16
impeachment,2
seeds,4
hundred,89
larceny,1
inadvertencies,1
liability,27
disappointment,66
humours,15
uncles,208
visiters,23
pardoning,1
supererogatory,1
beat,24
virtus,6
excite,10
absurdest,1
companies,8
consistent,20
spikes,3
consents,15
murdering,3
gales,1
exciting,2
wedded,6
attached,23
condignly,2
harangues,1
surrounding,5
bell,20
whose,348
grizzled,1
cut,60
abstract,5
beaver,3
wriggled,1
passengers,6
treading,6
mending,8
buckled,1
tour,29
kick,3
contrivingly,1
consecrating,1
nuptial,13
advise,91
brick,5
riches,15
traces,3
accumulate,1
whooting,1
oars,1
worshipped,3
clemency,1
shackle,1
exclaimed,3
wince,1
dec,5
eclipse,1
stocking,1
valuable,26
luxury,3
noble,190
depraved,4
fee,84
main,31
founde,1
indifferent,66
richer,2
country,119
constitutions,5
ah,42
romanticness,1
chest,5
weight,78
stanzas,1
hounds,2
conversed,8
adamantine,1
barbarous,52
disarm,2
dances,3
intolerable,9
procured,29
wedlock,25
points,60
frightened,14
island,10
indifferenced,1
extracts,37
stop,56
abate,10
inducements,22
devouring,1
affronts,6
sputter,1
thursday,186
promise,185
bailiff,6
flung,29
jolly,2
considerable,64
prove,43
prior,14
mounting,1
objectionable,1
metamorphoses,3
contend,18
scornfully,4
service,117
lifting,31
coalition,1
proposals,100
likeness,9
misinterpret,1
outhouse,1
failings,19
inspired,9
loath,2
preposterous,4
introductory,3
assurance,65
parcel,40
story,190
arisen,6
dagger,5
unavailing,4
conclude,80
contumelies,1
meet,205
garrisons,1
watchfulness,13
spitefully,6
interposition,15
spectacles,11
herself,793
needless,15
incurred,12
examined,4
doxies,1
steadiness,17
suspected,51
liked,45
dissipate,7
blow,32
bearer,11
hertford,2
injurer,7
displease,7
purification,1
saw,368
feebly,1
meaner,3
tauntings,2
denunciation,1
mention,124
preferable,29
list,12
incline,14
entitle,24
imprecation,6
conceptions,3
pious,48
whenever,104
oily,6
street,73
healthy,9
induce,71
inflicter,1
seasonableness,1
conqueror,8
disgraceful,37
adjuration,1
insect,1
seriously,17
sluggish,2
dutch,1
familiar,42
assign,4
comfortably,2
disappointments,8
store,4
deposit,31
livery,12
attempters,1
instruct,8
repenteth,1
leads,12
mobs,1
distrust,4
ell,1
confesses,9
rotted,1
emaciated,2
sevennight,1
xix,29
boards,2
job,8
complain,27
methodically,1
sparkled,1
spoiled,4
unfold,4
consequential,10
assassinated,2
hither,58
connexion,1
ninthly,1
spite,49
representing,5
hens,1
nakedly,1
reservation,1
bosoms,4
wearers,1
plighted,3
cautious,6
gaudier,1
condescend,28
visible,51
joined,69
inquiring,18
operating,6
fond,118
dupe,2
worthier,11
deprived,33
daughter,273
lordship,72
unkind,19
mistake,30
confessions,13
solicitor,2
bachelors,6
greme,28
conducted,12
mark,36
wisdom,49
last,932
graves,1
haunted,3
xlv,22
precisenesses,2
reconcilable,1
tar,1
hecatomb,2
rebellion,4
invader,2
humourously,5
throwing,30
acton,1
deter,3
praiseful,2
wry,7
variable,2
purely,14
unite,5
true,281
entreat,19
yellow,2
cooperating,1
transfer,6
intercepted,6
ailment,2
despotic,2
menace,8
specious,46
corresponding,26
darkest,4
nimbly,1
purport,6
conform,7
apish,2
irascible,1
metre,1
porter,1
reputation,122
strict,38
determination,26
promoted,7
visiter,17
swan,2
reflecting,33
unburden,1
maternally,1
isle,13
re,103
subtilty,2
felicities,5
floor,21
clamoured,3
knees,75
prates,1
cheerfully,31
veins,5
decanter,1
insatiate,1
declined,24
phoebus,1
seven,45
bodyguard,1
liv,15
outcries,2
scrupulousness,6
approaching,30
amounts,2
supper,26
immoderately,2
dispensation,9
exposed,27
doubling,3
smiling,24
thrice,22
nettled,8
load,7
spilsworth,1
pamela,3
presently,37
stept,34
lamentables,1
thoroughly,23
lap,3
attended,119
footman,19
bolted,2
canister,1
unwearied,2
tipperary,1
polly,62
reckoned,3
compliances,3
correct,7
quicken,4
puppies,2
expressive,2
lucan,2
catechise,2
gallop,4
examinations,1
security,39
sentence,48
respondence,1
embroidered,1
par,12
parlous,1
vallens,2
hearty,9
blowed,1
stiffness,4
recorded,2
through,332
intellectuals,1
cast,94
simple,19
fingers,62
joseph,130
nine,47
files,16
predominant,19
waving,10
stirred,6
chair,136
extinguished,4
whereto,1
recommended,18
entendre,4
evening,97
fraught,4
signals,1
idiots,2
gifts,5
lifted,52
lion,16
due,88
plots,42
pert,30
annexed,2
refractoriness,2
dowagers,2
deuce,6
tampering,2
aggravating,2
forgiven,59
week,119
visitings,2
authoritative,2
stake,13
losing,30
entertained,12
staff,9
widely,3
reporte,2
prohibit,3
paces,5
gentlest,6
opponite,1
parted,33
damnation,5
month,69
bodkins,2
heroic,5
wounds,11
sloth,1
disjoints,1
vacuity,1
forebodings,3
refusal,39
fatness,1
gybes,1
forgot,20
famam,1
educated,11
remembered,33
confederate,3
virulences,1
acting,36
jests,6
entertainment,10
reigns,5
understood,30
witch,5
hole,25
murder,27
narrow,31
imitation,13
unbrotherly,9
originally,14
solicits,1
apply,44
rallying,7
confirms,10
starched,4
farcical,1
chimerical,5
risen,8
creeping,19
accept,108
r,40
rebuff,4
fared,8
staking,1
fan,18
wasps,1
twin,1
lawrence,1
naturally,71
totally,15
starved,1
february,3
preface,8
succeed,45
forbid,82
firmer,2
safekeeping,1
avoiding,10
sole,20
catching,7
patches,1
catechize,1
recommenders,1
sunday,120
acceptable,31
morrow,152
got,229
behind,94
mouse,2
guilty,167
cruelly,23
shivering,4
aggrandizement,2
jobbing,1
soars,1
punitive,9
undriven,1
tumult,3
voucher,2
cum,5
alliances,7
blessed,92
land,8
barbed,2
cluster,1
revives,1
distortions,1
ostentatious,2
belongs,14
suitors,2
inns,3
stirs,3
suggests,1
fleece,2
investigate,2
cap,3
occurred,4
goals,9
cxvi,1
denominations,2
endure,22
horrid,63
shock,31
augustan,1
witchcrafts,2
tenderness,65
irreconcileable,1
unsully,1
inclination,71
dart,5
consistency,4
negative,24
industrious,13
edgware,12
standing,38
reserving,4
circumstanced,21
saucy,60
hand,676
memory,73
embalmed,2
perturbation,4
industriously,6
disoblige,19
climber,1
dines,2
babes,1
awaken,4
resolve,90
cot,3
gratifiers,1
unreservedly,5
undressing,3
knot,11
hopes,369
gos,1
furious,7
seams,1
disrobed,1
obscenely,3
silently,4
pit,7
regions,5
rusty,5
honoured,91
acquent,1
swamp,9
inditing,1
indolent,5
stead,9
wretch,343
property,34
interview,105
sirr,1
vexed,47
foreclosed,1
renowned,2
disgust,15
cords,3
glance,6
agony,7
affectionate,129
assert,20
speaking,50
abandon,22
dote,2
mistaken,46
signing,11
politically,2
correspondest,1
invalidated,2
sisterly,4
complaisant,13
deptford,3
brotherly,5
staid,38
scratching,1
expatiated,4
extraordinary,72
subtile,1
streight,2
deserve,161
safely,23
blots,1
imperious,9
xliii,22
indulgence,45
rein,7
vesture,2
falter,2
clasp,3
speaker,3
lip,27
formal,8
apt,81
delusions,5
neutral,1
rolls,1
looking,146
supplicated,3
givest,8
inquiry,70
underwritten,3
calls,106
mislead,10
pedant,8
husbandman,2
muscles,8
vices,14
forbear,88
clad,2
censured,19
intelligible,5
gloried,12
dismounting,1
employment,23
beget,5
galling,1
hominum,2
holden,3
circumvent,1
equally,87
uninvaded,2
bab,1
complaints,17
tiger,4
absent,34
hornsey,1
assume,34
cheerfulness,11
estranged,1
widest,18
excursion,5
aware,19
furnished,23
butler,1
manifestly,1
declared,113
harlot,2
discreet,13
mischiff,1
plain,149
cashier,1
envied,11
reaches,1
fluctuates,1
deplored,3
awkwardly,10
chamber,91
careful,32
bounding,7
surprised,103
frames,1
dragons,1
occasioning,3
behoves,19
logic,1
glove,6
heaving,10
recalled,7
wooing,1
comparisons,11
knolly,4
overvalue,1
harsh,21
ploying,1
rougher,2
debate,40
writ,3
voice,117
facts,20
palpable,3
respectfully,10
reptile,9
federal,18
glory,89
speech,80
overshadowed,1
fed,4
stretch,7
year,77
unconcernedness,2
unpersuadable,7
ears,65
plump,10
frugal,4
defect,38
transcribes,2
bursting,11
quit,60
inhumane,1
hostler,6
surmisings,1
inconsistent,6
renounce,47
candlestick,2
tacit,7
compliance,107
climes,1
intimidating,5
puffing,3
xxvii,22
behaved,27
matthew,1
effected,21
whistle,3
harm,35
regulars,2
stating,1
payer,1
owin,1
begged,43
runaway,2
tainty,1
cytherea,1
borderers,1
folding,8
squab,1
unsuspected,2
rank,48
additional,51
quitting,28
prays,25
accustom,1
completer,1
undrawn,1
tractant,1
meant,70
madam,834
breadth,1
riper,6
occasioned,36
neglects,3
construes,1
irish,1
bidding,6
five,89
unseasonable,7
efficacious,7
chilness,1
stood,75
conjoined,1
handkerchief,72
female,68
alternatives,9
forced,143
extricate,10
prima,1
unusual,7
press,36
divulge,2
shifting,4
carpet,1
asunder,9
became,49
grove,8
bid,119
benevolence,10
started,26
curious,21
sadler,1
prattling,4
salute,13
scowling,1
gentler,11
low,189
outstripping,2
triumphantly,2
exercised,3
dryden,13
veneration,26
stepped,10
shepey,1
snatch,5
bishop,7
stalk,3
wages,9
curvings,1
proves,4
derogatory,3
whisper,12
weeks,38
lloyd,24
penitentials,3
contributed,17
deserving,28
swarmers,1
apprehending,11
attitude,12
ingenuous,16
canst,117
immovably,4
commanding,4
stock,14
characteristics,4
shuttle,2
concert,14
golding,1
juvenal,9
chariot,93
hope,1028
blush,36
prosperity,16
concluding,10
wisely,4
affronting,3
poetry,5
suddenly,23
guess,69
owned,106
insignificant,3
feb,5
welcome,39
narcissus,2
inspected,2
avoided,25
rash,66
speaks,22
tyranness,2
purposing,1
adversary,14
wallowers,1
submission,13
calamities,36
retributory,1
valuing,7
repairing,4
provoking,16
dined,14
tripping,3
charmer,153
candour,4
unwritten,1
dissoluteness,2
rent,6
pendant,1
appa,1
quickness,14
composure,15
hitherto,98
inferiority,8
puzzled,14
willful,1
roosting,1
misapprehension,4
accent,38
extremes,2
public,162
marries,1
depositing,5
personality,2
wafers,2
exceeded,10
gets,9
presume,142
conscience,142
class,19
mortgagee,1
appeal,34
attaching,1
repenters,1
agreeable,130
options,1
required,63
remained,15
devills,1
persuade,42
bustlings,1
indiscriminately,2
vehemently,16
palls,1
outliving,1
grievous,38
tip,3
glossiness,1
inmost,2
pinch,7
pertly,3
pheasants,4
afforded,15
peeress,1
blackamoor,1
reconciliation,197
toward,5
interrupting,34
track,3
rudely,8
shade,7
rare,3
reversions,8
pantheus,2
prognostications,1
papered,1
damn,12
understand,64
graft,1
donors,9
live,243
disgustful,6
magnanimo,1
obnoxious,10
consider,128
combination,2
concession,22
rule,35
yaw,5
stoops,4
vigilant,9
except,151
piddle,2
distance,156
horseback,22
seducers,1
jaw,2
attracting,7
news,84
argued,14
situated,11
armed,32
arms,112
centred,2
housekeeper,20
relieved,7
fumbled,1
formerly,36
eager,12
ticulars,1
commission,30
convert,15
sturdier,1
considerations,26
greedy,4
atheists,1
mistakes,4
wrinkled,2
despise,86
solitude,4
single,155
keeps,27
drawled,1
blown,20
dampened,1
adventure,4
disappoints,1
slower,3
prevail,114
shares,1
asseveration,3
gag,1
support,119
arose,34
heightened,13
equivalent,8
inflict,2
assiduities,7
breakfast,59
confounded,46
reputed,7
wedn,20
meritorious,15
doings,7
old,395
possibly,125
diggs,1
glass,45
thy,1052
prevention,5
mingled,36
invention,33
yonder,3
happiness,147
lesson,25
possessing,2
mill,6
reminds,4
dose,5
preferred,23
demanded,16
appellations,1
delighted,54
incense,8
arrives,18
collation,12
spirits,165
inconsistence,3
trochanter,1
provided,98
crowned,3
solely,3
seizing,6
insufferable,6
harmony,9
attention,88
breathes,2
dainties,1
expectations,48
employers,2
merits,40
sayings,3
reflectioning,1
deceits,1
oughtest,10
bless,121
address,159
relates,28
talk,154
sibboleth,1
inforce,1
strange,198
uncommonly,5
shielded,2
larger,10
confess,34
plaint,1
desperate,57
persuaded,46
posticus,1
turns,50
answerably,1
canaille,2
pelt,1
envy,53
millions,3
pleas,27
elf,1
lived,97
oath,21
blessing,96
divert,38
acquiescence,10
solicitous,58
obliging,73
kneelest,1
fortnight,40
oddly,8
prosecuted,4
deliberations,3
unprincely,1
apprize,17
tax,57
allied,10
closer,13
priesthood,2
seemes,1
paints,4
email,25
ran,72
quadrates,1
presumption,38
obeyed,26
bearing,17
annihilated,1
woundily,1
avowal,1
soe,3
beam,10
disfavour,19
humanized,1
bruises,2
management,47
reckon,8
self,177
wedding,19
confessor,1
doers,1
vehemence,41
protests,1
pagan,3
intituled,1
alone,74
spies,4
allowable,3
need,235
mend,17
irradiate,3
sharer,3
inspecting,2
hannah,103
lxiv,11
civility,25
relater,3
plunder,1
invented,4
neither,336
entreats,4
personally,22
silks,10
adores,7
rapidly,2
rich,62
prayey,3
provoked,39
network,9
ducit,1
rid,27
leafed,1
provide,79
fornication,1
poverty,6
along,41
infidelity,7
go,957
workwoman,4
fevers,1
inversions,1
craven,2
happened,84
discouragement,1
unuseful,2
third,62
preparative,20
disdain,20
faulty,58
believing,21
eclaircissment,1
tent,1
sordidly,1
condition,144
fellowesses,1
the,33317
warrant,39
chuses,1
eminence,8
object,60
squanders,1
intends,39
protectors,3
plashy,1
criminal,23
fashions,5
undutiful,23
fetherstone,1
yourself,410
yahoo,1
kneeled,12
key,71
severer,1
cuts,7
chaplain,7
circles,2
charging,1
sharper,3
sinking,17
polygamy,3
landscape,2
unbeliever,2
incensed,26
consarning,1
imaginary,13
array,13
dost,114
punishers,3
horrors,1
libertine,75
puzzle,14
knoweth,9
august,7
incarnate,3
jupiter,13
proselytes,2
unrewarded,2
thence,22
trembling,57
hobby,1
sphere,4
messages,9
really,173
foamed,1
catch,12
brothels,1
jostling,1
prospect,33
hammered,1
maid,85
confederates,3
inclinations,36
vows,82
characteristically,1
material,19
guards,6
silly,42
ever,1189
put,705
surfeited,1
dealings,6
belief,23
athenais,1
dripping,1
verisimilitude,1
poring,1
struggle,29
sequel,6
transports,7
arguments,77
bad,261
undoubted,12
irons,1
eared,2
unbusy,2
chose,44
defenceless,5
sir,1131
insinuator,1
wanting,51
dubbed,3
quicker,6
aunt,288
hostile,3
harman,5
confederacy,10
irresolute,3
spare,96
grasp,3
sacrifices,11
themselves,347
involuntary,16
daunted,2
cautions,22
rosebud,21
concealed,25
fronting,3
vow,47
moroseness,1
enlarge,10
enablest,1
puts,43
bumkinly,1
chisel,1
trespass,2
consume,3
forgetful,1
reversionary,5
trojans,1
wholesome,2
owns,73
encouraging,22
lightsome,1
tribe,7
else,290
fervently,7
eldest,11
disinteresting,1
casts,1
notable,19
doctors,11
dreadful,100
unrepiningly,1
rhapsody,2
interdicts,1
preferring,12
interested,11
erbears,1
gravel,2
continued,59
docks,1
launch,4
xxxii,25
cordelia,1
picture,32
otway,3
slut,1
gravity,14
glorious,23
antipathy,39
dwelling,5
unmatron,1
liquor,8
resentments,71
readiness,49
mortifying,15
portia,1
barn,3
reserve,59
xxxiii,23
blame,128
coherence,1
resolved,224
obscure,3
prudent,49
intrigue,31
trifle,8
persevere,22
off,490
droning,1
glimpse,3
expelled,1
weakness,66
writing,311
rashest,1
boisterous,12
pursuing,23
reo,1
argument,44
connived,3
permitting,10
sensibility,14
want,270
un,4
described,34
worship,14
industry,5
high,266
mayest,51
owe,72
immortality,2
though,706
impatiency,5
fight,10
pany,1
pendent,2
wealth,9
cockered,1
pretences,17
strainers,1
deliberate,9
forbidden,19
gratify,29
fair,187
declare,56
captivates,2
sadness,1
separate,33
candidate,1
shewing,6
abuses,8
prostrate,4
cross,19
amicable,7
arraigning,1
dispute,30
order,369
commands,81
corporalities,1
corrupt,20
disorderliness,1
bedside,3
gags,1
commons,11
afternoon,98
manifold,4
valet,5
upbraider,1
throughout,26
questioning,7
trust,111
refuses,18
profusely,1
tyranny,18
suitable,30
april,71
answers,44
struggling,32
stared,14
observedst,1
xxix,29
relation,149
suffragans,1
cockle,1
kingdom,25
refund,90
laurels,1
costs,24
hunt,15
prepossessed,10
unhappiness,15
reflects,11
reside,12
assuredly,8
babies,1
italics,4
head,424
complaining,6
adjusted,10
almost,161
equipment,27
difference,59
description,42
issued,1
traitor,10
paste,1
participation,2
burn,10
editions,41
refuging,2
tendered,8
obsecrations,1
truly,171
circumstantial,5
overture,4
sufferers,6
resume,53
enjoy,56
opinion,443
burnings,3
solemnly,37
highly,82
complained,15
mortify,15
distinctness,1
differing,4
literature,2
silken,9
xxvi,28
writes,83
vilest,52
generis,2
heroicalness,1
omitted,24
affectedly,7
fascination,1
importance,42
barnes,29
delight,87
narrowly,4
unimpeached,1
corporation,9
watchful,34
continuest,1
expecting,37
stedman,2
mornings,2
continues,18
effort,40
scolding,5
solicitudes,3
surname,2
yours,138
wherefore,17
prudish,7
chides,7
assigning,2
she,9256
prisoner,31
illustriously,2
till,817
outraged,1
extort,5
intermit,1
goes,49
statue,5
cheek,33
affair,80
tiddle,1
lxxii,6
decree,4
sanction,13
archness,3
ridiculing,4
wapping,1
fitter,14
disgraced,7
unalterably,2
inspiriting,1
grin,2
hindered,15
and,28060
excused,54
troy,1
parthian,1
reads,6
pretty,227
revenge,115
sustenance,3
scribble,10
abundant,8
subduing,11
dutiful,81
come,885
execute,12
compeers,3
severity,42
proposal,101
viscount,1
enthusiasm,1
strongest,14
uncontroulable,14
bride,13
attends,9
reverence,78
portugal,3
filenames,5
presumer,1
rob,20
sdeath,1
sufferer,36
valuables,6
answer,722
neglecting,3
favourable,90
hating,6
thoughts,156
daintiness,1
justifying,3
petits,1
esteemed,6
cements,1
varience,1
pitchfork,1
burnt,12
runs,29
foremost,2
proportion,16
gainsaying,1
laconic,1
distracted,20
indulgent,47
latent,4
elbow,20
chairs,3
xvi,30
raw,3
estate,197
proposition,1
stratagems,11
winds,8
captivated,4
within,191
misconstruction,2
indelicacy,2
criminals,2
illo,1
xv,27
h,49
esquire,3
candid,4
springs,9
stores,2
xx,41
spot,21
justly,97
fav,1
accomplished,8
confirmed,46
sternly,2
parader,1
behoved,4
profoundly,2
surliness,1
oftentimes,5
lord,616
cards,5
rough,25
raillery,21
singers,1
advising,8
alarmed,33
sacrificing,3
by,5209
conflicts,6
seraphims,3
histories,4
withdraw,70
pause,14
damp,5
insinuation,1
candidly,2
devil,222
uncharacteristic,2
adorer,9
distinguishedly,1
necessity,114
ix,31
vex,17
hark,1
loves,119
discourages,1
awaked,5
deducible,1
cibber,1
carved,2
knavish,1
known,239
laboured,7
hoarsen,1
expedient,58
pink,2
longer,109
exalts,3
body,581
awakened,6
power,525
visits,110
gait,4
atoned,2
sleight,1
peruse,15
great,872
torrent,1
whereon,1
amende,1
visiting,28
disguises,13
remarked,5
prefer,50
pointing,10
invite,9
church,166
exerted,10
pacify,19
comings,2
wired,1
rogue,39
viii,41
biddulph,16
gushing,2
scription,1
fails,9
debating,7
gentleman,308
wondering,10
reporting,3
alarming,14
thumbs,2
outwit,3
bold,67
laughed,23
contradicted,5
tomlinson,223
insolent,61
many,484
multitude,16
much,1727
replying,1
those,891
fourteenth,1
tarsus,1
loved,158
disciple,1
spreads,1
receiver,1
agreement,165
advice,179
believes,35
pursuance,25
